23:40:40.926 [main] INFO  io.gatling.compiler.ZincCompiler$ - compiling 1 Scala source to /Volumes/Projects/microservice-apps/performanceTest/target/test-classes ...
23:40:42.467 [main] INFO  io.gatling.compiler.ZincCompiler$ - done compiling
23:41:13.794 [GatlingSystem-akka.actor.default-dispatcher-13] DEBUG com.intuit.karate - request:
1 > POST https://conduit.productionready.io/api/users/login
1 > Content-Type: application/json; charset=UTF-8
1 > Content-Length: 63
1 > Host: conduit.productionready.io
1 > Connection: Keep-Alive
1 > User-Agent: Apache-HttpClient/4.5.13 (Java/16.0.1)
1 > Accept-Encoding: gzip,deflate
{"user":{"email":"testdata02@gmail.com","password":"testdata"}}

23:41:13.821 [GatlingSystem-akka.actor.default-dispatcher-18] DEBUG com.intuit.karate - response time in milliseconds: 504
1 < 200
1 < Date: Wed, 08 Sep 2021 05:41:13 GMT
1 < Content-Type: application/json; charset=utf-8
1 < Transfer-Encoding: chunked
1 < Connection: keep-alive
1 < cache-control: max-age=0, private, must-revalidate
1 < etag: W/"c6da595a531b10e795d418130dab7ad7"
1 < status: 200 OK
1 < vary: Origin
1 < x-content-type-options: nosniff
1 < x-frame-options: SAMEORIGIN
1 < x-powered-by: Phusion Passenger 4.0.60
1 < x-request-id: c110e11a-e8bf-49c1-b775-9bd2cf070bfa
1 < x-runtime: 0.085051
1 < x-xss-protection: 1; mode=block
1 < CF-Cache-Status: DYNAMIC
1 < Expect-CT: max-age=604800, report-uri="https://report-uri.cloudflare.com/cdn-cgi/beacon/expect-ct"
1 < Report-To: {"endpoints":[{"url":"https:\/\/a.nel.cloudflare.com\/report\/v3?s=kPLZJQ%2BNJq0Tuduh8LJDbiGTnUBSX3wq%2BwZghIT9rpd9mgSbpPShHTTDQzHFTMUPBYhnvuiBarFrVGuuXHa8yvToeRrXEYaHFmLpSn0aJo8VVonDzIsLYvwdhFGiildPe9COGQHrsM%2BGwpLZ0A%3D%3D"}],"group":"cf-nel","max_age":604800}
1 < NEL: {"success_fraction":0,"report_to":"cf-nel","max_age":604800}
1 < Server: cloudflare
1 < CF-RAY: 68b5d8b7df710b91-DFW
1 < alt-svc: h3=":443"; ma=86400, h3-29=":443"; ma=86400, h3-28=":443"; ma=86400, h3-27=":443"; ma=86400
{"user":{"id":221345,"email":"testdata02@gmail.com","createdAt":"2021-09-08T03:44:14.668Z","updatedAt":"2021-09-08T03:44:14.673Z","username":"testdata02","bio":null,"image":null,"token":"eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MjIxMzQ1LCJ1c2VybmFtZSI6InRlc3RkYXRhMDIiLCJleHAiOjE2MzYyNjM2NzN9.qJdNPn9BEpen5h0KdAV4BDn7OK_nIMjyWG72AI2B56k"}}
23:41:13.822 [GatlingSystem-akka.actor.default-dispatcher-18] DEBUG com.intuit.karate - request:
2 > POST https://conduit.productionready.io/api/articles
2 > Authorization: Token eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MjIxMzQ1LCJ1c2VybmFtZSI6InRlc3RkYXRhMDIiLCJleHAiOjE2MzYyNjM2NzN9.qJdNPn9BEpen5h0KdAV4BDn7OK_nIMjyWG72AI2B56k
2 > Content-Type: application/json; charset=UTF-8
2 > Content-Length: 131
2 > Host: conduit.productionready.io
2 > Connection: Keep-Alive
2 > User-Agent: Apache-HttpClient/4.5.13 (Java/16.0.1)
2 > Accept-Encoding: gzip,deflate
{"article":{"tagList":[],"title":"Article creation","description":"test creation is here to stay","body":"creatre aricle content"}}

23:41:14.025 [GatlingSystem-akka.actor.default-dispatcher-7] DEBUG com.intuit.karate - response time in milliseconds: 305
1 < 200
1 < Date: Wed, 08 Sep 2021 05:41:14 GMT
1 < Content-Type: application/json; charset=utf-8
1 < Connection: keep-alive
1 < cache-control: max-age=0, private, must-revalidate
1 < etag: W/"a9f1b99406c5eeb55e35ffe062b89621"
1 < status: 200 OK
1 < vary: Origin
1 < x-content-type-options: nosniff
1 < x-frame-options: SAMEORIGIN
1 < x-powered-by: Phusion Passenger 4.0.60
1 < x-request-id: c29b31f1-0b2f-435b-839a-38b8b3080111
1 < x-runtime: 0.085985
1 < x-xss-protection: 1; mode=block
1 < CF-Cache-Status: DYNAMIC
1 < Expect-CT: max-age=604800, report-uri="https://report-uri.cloudflare.com/cdn-cgi/beacon/expect-ct"
1 < Report-To: {"endpoints":[{"url":"https:\/\/a.nel.cloudflare.com\/report\/v3?s=0E3%2BiRrcazHYuoU5daZ8O8YzQldNxdmcjJGHi0hXz0Pxwh9DayVM5QqQtVFsHTJ480nbzq8R5cxjDeCDruPX8Y7Vw5WWLxoMk74iiHmMegSxC85%2FmIrvZ56odfQgFBnRAzELsXnIwoCrVPu5ng%3D%3D"}],"group":"cf-nel","max_age":604800}
1 < NEL: {"success_fraction":0,"report_to":"cf-nel","max_age":604800}
1 < Server: cloudflare
1 < CF-RAY: 68b5d8ba0831ecc3-DFW
1 < alt-svc: h3=":443"; ma=86400, h3-29=":443"; ma=86400, h3-28=":443"; ma=86400, h3-27=":443"; ma=86400
{"user":{"id":221345,"email":"testdata02@gmail.com","createdAt":"2021-09-08T03:44:14.668Z","updatedAt":"2021-09-08T03:44:14.673Z","username":"testdata02","bio":null,"image":null,"token":"eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MjIxMzQ1LCJ1c2VybmFtZSI6InRlc3RkYXRhMDIiLCJleHAiOjE2MzYyNjM2NzR9.wSbI04NcuoGsC2SM4vWAsm-RQm74fTWwKAjdbh8GBUg"}}
23:41:14.027 [GatlingSystem-akka.actor.default-dispatcher-7] DEBUG com.intuit.karate - request:
2 > POST https://conduit.productionready.io/api/articles
2 > Authorization: Token eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MjIxMzQ1LCJ1c2VybmFtZSI6InRlc3RkYXRhMDIiLCJleHAiOjE2MzYyNjM2NzR9.wSbI04NcuoGsC2SM4vWAsm-RQm74fTWwKAjdbh8GBUg
2 > Content-Type: application/json; charset=UTF-8
2 > Content-Length: 131
2 > Host: conduit.productionready.io
2 > Connection: Keep-Alive
2 > User-Agent: Apache-HttpClient/4.5.13 (Java/16.0.1)
2 > Accept-Encoding: gzip,deflate
{"article":{"tagList":[],"title":"Article creation","description":"test creation is here to stay","body":"creatre aricle content"}}

23:41:14.058 [GatlingSystem-akka.actor.default-dispatcher-11] DEBUG com.intuit.karate - response time in milliseconds: 1305
2 < 200
2 < Date: Wed, 08 Sep 2021 05:41:14 GMT
2 < Content-Type: application/json; charset=utf-8
2 < Transfer-Encoding: chunked
2 < Connection: keep-alive
2 < cache-control: max-age=0, private, must-revalidate
2 < etag: W/"bfbb6dc8aa87f66536834811bc1454a5"
2 < status: 200 OK
2 < vary: Origin
2 < x-content-type-options: nosniff
2 < x-frame-options: SAMEORIGIN
2 < x-powered-by: Phusion Passenger 4.0.60
2 < x-request-id: 096a2ea0-0a24-4bdf-ae57-02d6b96d7ee0
2 < x-runtime: 0.341219
2 < x-xss-protection: 1; mode=block
2 < CF-Cache-Status: DYNAMIC
2 < Expect-CT: max-age=604800, report-uri="https://report-uri.cloudflare.com/cdn-cgi/beacon/expect-ct"
2 < Report-To: {"endpoints":[{"url":"https:\/\/a.nel.cloudflare.com\/report\/v3?s=BEtPBlHcynLeevyXszlEabVqgaCF9aB2zFIqaPSlNmGdoyEXIw2ENKiKbk05g38mQ8U9zrPdbjovEL8DFvks0rtUZM7PJ6KDaRZEcK2oW%2F7wCtnM1BrekFBFpCyg2QNiyJxtRf93OwIlQSztzw%3D%3D"}],"group":"cf-nel","max_age":604800}
2 < NEL: {"success_fraction":0,"report_to":"cf-nel","max_age":604800}
2 < Server: cloudflare
2 < CF-RAY: 68b5d8b48e7166cb-DFW
2 < alt-svc: h3=":443"; ma=86400, h3-29=":443"; ma=86400, h3-28=":443"; ma=86400, h3-27=":443"; ma=86400
{"article":{"title":"Article creation","slug":"article-creation-mr4bk9","body":"creatre aricle content","createdAt":"2021-09-08T05:41:14.065Z","updatedAt":"2021-09-08T05:41:14.065Z","tagList":[],"description":"test creation is here to stay","author":{"username":"testdata02","bio":null,"image":"https://static.productionready.io/images/smiley-cyrus.jpg","following":false},"favorited":false,"favoritesCount":0}}
23:41:14.061 [GatlingSystem-akka.actor.default-dispatcher-11] INFO  com.intuit.karate - karate.env system property was: null 
23:41:14.062 [GatlingSystem-akka.actor.default-dispatcher-11] DEBUG com.intuit.karate - request:
1 > GET https://conduit.productionready.io/api/articles?limit=10&offset=0
1 > Host: conduit.productionready.io
1 > Connection: Keep-Alive
1 > User-Agent: Apache-HttpClient/4.5.13 (Java/16.0.1)
1 > Accept-Encoding: gzip,deflate


23:41:14.118 [GatlingSystem-akka.actor.default-dispatcher-17] DEBUG com.intuit.karate - response time in milliseconds: 363
1 < 200
1 < Date: Wed, 08 Sep 2021 05:41:14 GMT
1 < Content-Type: application/json; charset=utf-8
1 < Transfer-Encoding: chunked
1 < Connection: keep-alive
1 < cache-control: max-age=0, private, must-revalidate
1 < etag: W/"a9f1b99406c5eeb55e35ffe062b89621"
1 < status: 200 OK
1 < vary: Origin
1 < x-content-type-options: nosniff
1 < x-frame-options: SAMEORIGIN
1 < x-powered-by: Phusion Passenger 4.0.60
1 < x-request-id: 26b18ae5-8ebb-457c-9312-509e3904e2c3
1 < x-runtime: 0.086320
1 < x-xss-protection: 1; mode=block
1 < CF-Cache-Status: DYNAMIC
1 < Expect-CT: max-age=604800, report-uri="https://report-uri.cloudflare.com/cdn-cgi/beacon/expect-ct"
1 < Report-To: {"endpoints":[{"url":"https:\/\/a.nel.cloudflare.com\/report\/v3?s=5LvI%2FjP1USJ%2BGNX81mi8hthz4ZMb3p%2BatHF9IXSpsAgUhUHZc4LBfgyRF%2FP%2FLMI6ocddtLqzA2MRF04NV10i4YvG9e%2Fz%2BmYMUnCWJVnKMQfKssf0u%2Bg%2B3EeFdBJun9aDb068vI9J50lUsb9pfw%3D%3D"}],"group":"cf-nel","max_age":604800}
1 < NEL: {"success_fraction":0,"report_to":"cf-nel","max_age":604800}
1 < Server: cloudflare
1 < CF-RAY: 68b5d8ba4cc2ec62-DFW
1 < alt-svc: h3=":443"; ma=86400, h3-29=":443"; ma=86400, h3-28=":443"; ma=86400, h3-27=":443"; ma=86400
{"user":{"id":221345,"email":"testdata02@gmail.com","createdAt":"2021-09-08T03:44:14.668Z","updatedAt":"2021-09-08T03:44:14.673Z","username":"testdata02","bio":null,"image":null,"token":"eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MjIxMzQ1LCJ1c2VybmFtZSI6InRlc3RkYXRhMDIiLCJleHAiOjE2MzYyNjM2NzR9.wSbI04NcuoGsC2SM4vWAsm-RQm74fTWwKAjdbh8GBUg"}}
23:41:14.120 [GatlingSystem-akka.actor.default-dispatcher-17] DEBUG com.intuit.karate - request:
2 > POST https://conduit.productionready.io/api/articles
2 > Authorization: Token eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MjIxMzQ1LCJ1c2VybmFtZSI6InRlc3RkYXRhMDIiLCJleHAiOjE2MzYyNjM2NzR9.wSbI04NcuoGsC2SM4vWAsm-RQm74fTWwKAjdbh8GBUg
2 > Content-Type: application/json; charset=UTF-8
2 > Content-Length: 131
2 > Host: conduit.productionready.io
2 > Connection: Keep-Alive
2 > User-Agent: Apache-HttpClient/4.5.13 (Java/16.0.1)
2 > Accept-Encoding: gzip,deflate
{"article":{"tagList":[],"title":"Article creation","description":"test creation is here to stay","body":"creatre aricle content"}}

23:41:14.134 [GatlingSystem-akka.actor.default-dispatcher-16] DEBUG com.intuit.karate - response time in milliseconds: 711
2 < 200
2 < Date: Wed, 08 Sep 2021 05:41:14 GMT
2 < Content-Type: application/json; charset=utf-8
2 < Transfer-Encoding: chunked
2 < Connection: keep-alive
2 < cache-control: max-age=0, private, must-revalidate
2 < etag: W/"301c7b183e9d85272eb08f74e9c838eb"
2 < status: 200 OK
2 < vary: Origin
2 < x-content-type-options: nosniff
2 < x-frame-options: SAMEORIGIN
2 < x-powered-by: Phusion Passenger 4.0.60
2 < x-request-id: ab109a10-bf1b-43ac-b6be-d1784c4c5e76
2 < x-runtime: 0.347436
2 < x-xss-protection: 1; mode=block
2 < CF-Cache-Status: DYNAMIC
2 < Expect-CT: max-age=604800, report-uri="https://report-uri.cloudflare.com/cdn-cgi/beacon/expect-ct"
2 < Report-To: {"endpoints":[{"url":"https:\/\/a.nel.cloudflare.com\/report\/v3?s=FnsZb6a71s4EASwge0FvGRl%2FAKCF4lDBKIXYkmplRB28kG1f4939lnLoWpIe4%2FrMg5JHy1gFhsiPExKYn22jnSzE3TeSBVUA0m6a3hNzVdxodXZiIUxM696M38LMI1Rl5Rgo%2Bc9AMAz1y9VH6g%3D%3D"}],"group":"cf-nel","max_age":604800}
2 < NEL: {"success_fraction":0,"report_to":"cf-nel","max_age":604800}
2 < Server: cloudflare
2 < CF-RAY: 68b5d8b83d530bc4-DFW
2 < alt-svc: h3=":443"; ma=86400, h3-29=":443"; ma=86400, h3-28=":443"; ma=86400, h3-27=":443"; ma=86400
{"article":{"title":"Article creation","slug":"article-creation-3klcmo","body":"creatre aricle content","createdAt":"2021-09-08T05:41:14.138Z","updatedAt":"2021-09-08T05:41:14.138Z","tagList":[],"description":"test creation is here to stay","author":{"username":"testdata02","bio":null,"image":"https://static.productionready.io/images/smiley-cyrus.jpg","following":false},"favorited":false,"favoritesCount":0}}
23:41:14.138 [GatlingSystem-akka.actor.default-dispatcher-16] INFO  com.intuit.karate - karate.env system property was: null 
23:41:14.138 [GatlingSystem-akka.actor.default-dispatcher-9] DEBUG com.intuit.karate - response time in milliseconds: 993
2 < 200
2 < Date: Wed, 08 Sep 2021 05:41:14 GMT
2 < Content-Type: application/json; charset=utf-8
2 < Transfer-Encoding: chunked
2 < Connection: keep-alive
2 < cache-control: max-age=0, private, must-revalidate
2 < etag: W/"cbbd282a5df9d279ec7d09dfd2fbe3cf"
2 < status: 200 OK
2 < vary: Origin
2 < x-content-type-options: nosniff
2 < x-frame-options: SAMEORIGIN
2 < x-powered-by: Phusion Passenger 4.0.60
2 < x-request-id: 18391a7c-25b1-4c2a-928b-b9b0399983e1
2 < x-runtime: 0.748525
2 < x-xss-protection: 1; mode=block
2 < CF-Cache-Status: DYNAMIC
2 < Expect-CT: max-age=604800, report-uri="https://report-uri.cloudflare.com/cdn-cgi/beacon/expect-ct"
2 < Report-To: {"endpoints":[{"url":"https:\/\/a.nel.cloudflare.com\/report\/v3?s=GxIttdUz41g5Qs2bYDM1vWgh0lCOGj6gsJMKK%2Bvgyhd0jYn2Nnk0vONeIvleiwnfofqjJfAlLFYd%2BvOLhVquEd8AOIowfg%2BcELh82V%2F9GEDzw%2BIb6YLT44zq%2BvM1VYw%2BHPJ47c9Nu0qTFfN1lA%3D%3D"}],"group":"cf-nel","max_age":604800}
2 < NEL: {"success_fraction":0,"report_to":"cf-nel","max_age":604800}
2 < Server: cloudflare
2 < CF-RAY: 68b5d8b6983cec76-DFW
2 < alt-svc: h3=":443"; ma=86400, h3-29=":443"; ma=86400, h3-28=":443"; ma=86400, h3-27=":443"; ma=86400
{"article":{"title":"Article creation","slug":"article-creation-sdj60d","body":"creatre aricle content","createdAt":"2021-09-08T05:41:14.085Z","updatedAt":"2021-09-08T05:41:14.085Z","tagList":[],"description":"test creation is here to stay","author":{"username":"testdata02","bio":null,"image":"https://static.productionready.io/images/smiley-cyrus.jpg","following":false},"favorited":false,"favoritesCount":0}}
23:41:14.139 [GatlingSystem-akka.actor.default-dispatcher-16] DEBUG com.intuit.karate - request:
1 > GET https://conduit.productionready.io/api/articles?limit=10&offset=0
1 > Host: conduit.productionready.io
1 > Connection: Keep-Alive
1 > User-Agent: Apache-HttpClient/4.5.13 (Java/16.0.1)
1 > Accept-Encoding: gzip,deflate


23:41:14.140 [GatlingSystem-akka.actor.default-dispatcher-9] INFO  com.intuit.karate - karate.env system property was: null 
23:41:14.141 [GatlingSystem-akka.actor.default-dispatcher-9] DEBUG com.intuit.karate - request:
1 > GET https://conduit.productionready.io/api/articles?limit=10&offset=0
1 > Host: conduit.productionready.io
1 > Connection: Keep-Alive
1 > User-Agent: Apache-HttpClient/4.5.13 (Java/16.0.1)
1 > Accept-Encoding: gzip,deflate


23:41:14.215 [GatlingSystem-akka.actor.default-dispatcher-15] DEBUG com.intuit.karate - response time in milliseconds: 466
1 < 200
1 < Date: Wed, 08 Sep 2021 05:41:14 GMT
1 < Content-Type: application/json; charset=utf-8
1 < Transfer-Encoding: chunked
1 < Connection: keep-alive
1 < cache-control: max-age=0, private, must-revalidate
1 < etag: W/"a9f1b99406c5eeb55e35ffe062b89621"
1 < status: 200 OK
1 < vary: Origin
1 < x-content-type-options: nosniff
1 < x-frame-options: SAMEORIGIN
1 < x-powered-by: Phusion Passenger 4.0.60
1 < x-request-id: 45215067-d58c-4ae4-9d01-35de18eaa0c3
1 < x-runtime: 0.081956
1 < x-xss-protection: 1; mode=block
1 < CF-Cache-Status: DYNAMIC
1 < Expect-CT: max-age=604800, report-uri="https://report-uri.cloudflare.com/cdn-cgi/beacon/expect-ct"
1 < Report-To: {"endpoints":[{"url":"https:\/\/a.nel.cloudflare.com\/report\/v3?s=7ltEAZmKPzfzYySZyqJDKRRxsQKb%2BLlE1GPdumF196r4VaDUhGklH2Rtf5VjcTKkNzkaKa6ahHIdTD%2FA%2BG0p%2FWBJ2IwdrHpdvk25cXOD6dIGZs6LXJRbXMUKVW4F9M4kn5tss12onDM7WS0J2Q%3D%3D"}],"group":"cf-nel","max_age":604800}
1 < NEL: {"success_fraction":0,"report_to":"cf-nel","max_age":604800}
1 < Server: cloudflare
1 < CF-RAY: 68b5d8ba2e060c46-DFW
1 < alt-svc: h3=":443"; ma=86400, h3-29=":443"; ma=86400, h3-28=":443"; ma=86400, h3-27=":443"; ma=86400
{"user":{"id":221345,"email":"testdata02@gmail.com","createdAt":"2021-09-08T03:44:14.668Z","updatedAt":"2021-09-08T03:44:14.673Z","username":"testdata02","bio":null,"image":null,"token":"eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MjIxMzQ1LCJ1c2VybmFtZSI6InRlc3RkYXRhMDIiLCJleHAiOjE2MzYyNjM2NzR9.wSbI04NcuoGsC2SM4vWAsm-RQm74fTWwKAjdbh8GBUg"}}
23:41:14.216 [GatlingSystem-akka.actor.default-dispatcher-15] DEBUG com.intuit.karate - request:
2 > POST https://conduit.productionready.io/api/articles
2 > Authorization: Token eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MjIxMzQ1LCJ1c2VybmFtZSI6InRlc3RkYXRhMDIiLCJleHAiOjE2MzYyNjM2NzR9.wSbI04NcuoGsC2SM4vWAsm-RQm74fTWwKAjdbh8GBUg
2 > Content-Type: application/json; charset=UTF-8
2 > Content-Length: 131
2 > Host: conduit.productionready.io
2 > Connection: Keep-Alive
2 > User-Agent: Apache-HttpClient/4.5.13 (Java/16.0.1)
2 > Accept-Encoding: gzip,deflate
{"article":{"tagList":[],"title":"Article creation","description":"test creation is here to stay","body":"creatre aricle content"}}

23:41:14.306 [GatlingSystem-akka.actor.default-dispatcher-13] DEBUG com.intuit.karate - response time in milliseconds: 511
1 < 200
1 < Date: Wed, 08 Sep 2021 05:41:14 GMT
1 < Content-Type: application/json; charset=utf-8
1 < Transfer-Encoding: chunked
1 < Connection: keep-alive
1 < cache-control: max-age=0, private, must-revalidate
1 < etag: W/"a9f1b99406c5eeb55e35ffe062b89621"
1 < status: 200 OK
1 < vary: Origin
1 < x-content-type-options: nosniff
1 < x-frame-options: SAMEORIGIN
1 < x-powered-by: Phusion Passenger 4.0.60
1 < x-request-id: 95622dfa-d0b4-4230-bffc-d3475066a6b9
1 < x-runtime: 0.085246
1 < x-xss-protection: 1; mode=block
1 < CF-Cache-Status: DYNAMIC
1 < Expect-CT: max-age=604800, report-uri="https://report-uri.cloudflare.com/cdn-cgi/beacon/expect-ct"
1 < Report-To: {"endpoints":[{"url":"https:\/\/a.nel.cloudflare.com\/report\/v3?s=gVotEezJAqVJS4KtzV5%2Bm2E11ANxfVZr7oTn3rCLqm5Wt9O9OZRfzEavxAA3m%2FgHvEY5jeXBXw1Ify3IzXq7%2BTVxhzul7hmuL%2F8Nb%2FYmxwECxJQ3Ni%2FMy2BbDGEExEvBe7UoQuZQnmecOmIp3Q%3D%3D"}],"group":"cf-nel","max_age":604800}
1 < NEL: {"success_fraction":0,"report_to":"cf-nel","max_age":604800}
1 < Server: cloudflare
1 < CF-RAY: 68b5d8ba6af4c80e-DFW
1 < alt-svc: h3=":443"; ma=86400, h3-29=":443"; ma=86400, h3-28=":443"; ma=86400, h3-27=":443"; ma=86400
{"user":{"id":221345,"email":"testdata02@gmail.com","createdAt":"2021-09-08T03:44:14.668Z","updatedAt":"2021-09-08T03:44:14.673Z","username":"testdata02","bio":null,"image":null,"token":"eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MjIxMzQ1LCJ1c2VybmFtZSI6InRlc3RkYXRhMDIiLCJleHAiOjE2MzYyNjM2NzR9.wSbI04NcuoGsC2SM4vWAsm-RQm74fTWwKAjdbh8GBUg"}}
23:41:14.308 [GatlingSystem-akka.actor.default-dispatcher-13] DEBUG com.intuit.karate - request:
2 > POST https://conduit.productionready.io/api/articles
2 > Authorization: Token eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MjIxMzQ1LCJ1c2VybmFtZSI6InRlc3RkYXRhMDIiLCJleHAiOjE2MzYyNjM2NzR9.wSbI04NcuoGsC2SM4vWAsm-RQm74fTWwKAjdbh8GBUg
2 > Content-Type: application/json; charset=UTF-8
2 > Content-Length: 131
2 > Host: conduit.productionready.io
2 > Connection: Keep-Alive
2 > User-Agent: Apache-HttpClient/4.5.13 (Java/16.0.1)
2 > Accept-Encoding: gzip,deflate
{"article":{"tagList":[],"title":"Article creation","description":"test creation is here to stay","body":"creatre aricle content"}}

23:41:14.477 [GatlingSystem-akka.actor.default-dispatcher-18] DEBUG com.intuit.karate - response time in milliseconds: 655
2 < 200
2 < Date: Wed, 08 Sep 2021 05:41:14 GMT
2 < Content-Type: application/json; charset=utf-8
2 < Transfer-Encoding: chunked
2 < Connection: keep-alive
2 < cache-control: max-age=0, private, must-revalidate
2 < etag: W/"a31bb17a6d884c8a4e7ecbad9b811a58"
2 < status: 200 OK
2 < vary: Origin
2 < x-content-type-options: nosniff
2 < x-frame-options: SAMEORIGIN
2 < x-powered-by: Phusion Passenger 4.0.60
2 < x-request-id: 006da9d1-d334-4dfa-934c-f6565142bab1
2 < x-runtime: 0.365382
2 < x-xss-protection: 1; mode=block
2 < CF-Cache-Status: DYNAMIC
2 < Expect-CT: max-age=604800, report-uri="https://report-uri.cloudflare.com/cdn-cgi/beacon/expect-ct"
2 < Report-To: {"endpoints":[{"url":"https:\/\/a.nel.cloudflare.com\/report\/v3?s=UY%2BWiKS0NbT9O2IseCIY7%2BQo3DSnjHspxRm8rvDcVkHLb%2F4TV9%2BXu99HWEFOQE%2F9OCXeBQArd1RVe1sICT1BhBv7BgVuwqrKrueYPrkWqDKninMK5l9wcyVtuMrmJX8e1WPAQk01P4UiWpMVpw%3D%3D"}],"group":"cf-nel","max_age":604800}
2 < NEL: {"success_fraction":0,"report_to":"cf-nel","max_age":604800}
2 < Server: cloudflare
2 < CF-RAY: 68b5d8ba9d616737-DFW
2 < alt-svc: h3=":443"; ma=86400, h3-29=":443"; ma=86400, h3-28=":443"; ma=86400, h3-27=":443"; ma=86400
{"article":{"title":"Article creation","slug":"article-creation-jaz0io","body":"creatre aricle content","createdAt":"2021-09-08T05:41:14.473Z","updatedAt":"2021-09-08T05:41:14.473Z","tagList":[],"description":"test creation is here to stay","author":{"username":"testdata02","bio":null,"image":"https://static.productionready.io/images/smiley-cyrus.jpg","following":false},"favorited":false,"favoritesCount":0}}
23:41:14.480 [GatlingSystem-akka.actor.default-dispatcher-18] INFO  com.intuit.karate - karate.env system property was: null 
23:41:14.481 [GatlingSystem-akka.actor.default-dispatcher-18] DEBUG com.intuit.karate - request:
1 > GET https://conduit.productionready.io/api/articles?limit=10&offset=0
1 > Host: conduit.productionready.io
1 > Connection: Keep-Alive
1 > User-Agent: Apache-HttpClient/4.5.13 (Java/16.0.1)
1 > Accept-Encoding: gzip,deflate


23:41:14.855 [GatlingSystem-akka.actor.default-dispatcher-17] DEBUG com.intuit.karate - response time in milliseconds: 735
2 < 200
2 < Date: Wed, 08 Sep 2021 05:41:14 GMT
2 < Content-Type: application/json; charset=utf-8
2 < Transfer-Encoding: chunked
2 < Connection: keep-alive
2 < cache-control: max-age=0, private, must-revalidate
2 < etag: W/"92826d125e4a4af19176c02d0b5a25df"
2 < status: 200 OK
2 < vary: Origin
2 < x-content-type-options: nosniff
2 < x-frame-options: SAMEORIGIN
2 < x-powered-by: Phusion Passenger 4.0.60
2 < x-request-id: 8d0c6b54-0fb3-4f91-afe3-02237fb592cf
2 < x-runtime: 0.371124
2 < x-xss-protection: 1; mode=block
2 < CF-Cache-Status: DYNAMIC
2 < Expect-CT: max-age=604800, report-uri="https://report-uri.cloudflare.com/cdn-cgi/beacon/expect-ct"
2 < Report-To: {"endpoints":[{"url":"https:\/\/a.nel.cloudflare.com\/report\/v3?s=Oc%2FOfttin5X109iGp9A%2Bw%2B3mEuhXpNMGmaWXqt8L3ds5l1lSQ5mEZoDNsDcQNc4rgow6Gzbc3Fe7azOIz8vjmGrg3TzuyPpokirIENf9AhUSg7gk5PbEiXYal5axKSRS1SCk6zgamaAZCaBEBQ%3D%3D"}],"group":"cf-nel","max_age":604800}
2 < NEL: {"success_fraction":0,"report_to":"cf-nel","max_age":604800}
2 < Server: cloudflare
2 < CF-RAY: 68b5d8bc7ce90e5e-DFW
2 < alt-svc: h3=":443"; ma=86400, h3-29=":443"; ma=86400, h3-28=":443"; ma=86400, h3-27=":443"; ma=86400
{"article":{"title":"Article creation","slug":"article-creation-e9of1b","body":"creatre aricle content","createdAt":"2021-09-08T05:41:14.848Z","updatedAt":"2021-09-08T05:41:14.848Z","tagList":[],"description":"test creation is here to stay","author":{"username":"testdata02","bio":null,"image":"https://static.productionready.io/images/smiley-cyrus.jpg","following":false},"favorited":false,"favoritesCount":0}}
23:41:14.857 [GatlingSystem-akka.actor.default-dispatcher-17] INFO  com.intuit.karate - karate.env system property was: null 
23:41:14.858 [GatlingSystem-akka.actor.default-dispatcher-17] DEBUG com.intuit.karate - request:
1 > GET https://conduit.productionready.io/api/articles?limit=10&offset=0
1 > Host: conduit.productionready.io
1 > Connection: Keep-Alive
1 > User-Agent: Apache-HttpClient/4.5.13 (Java/16.0.1)
1 > Accept-Encoding: gzip,deflate


23:41:14.879 [GatlingSystem-akka.actor.default-dispatcher-10] DEBUG com.intuit.karate - response time in milliseconds: 1413
1 < 200
1 < Date: Wed, 08 Sep 2021 05:41:14 GMT
1 < Content-Type: application/json; charset=utf-8
1 < Transfer-Encoding: chunked
1 < Connection: keep-alive
1 < cache-control: max-age=0, private, must-revalidate
1 < etag: W/"2465ec7294d0615d344c8429766b0d7f"
1 < status: 200 OK
1 < vary: Origin
1 < x-content-type-options: nosniff
1 < x-frame-options: SAMEORIGIN
1 < x-powered-by: Phusion Passenger 4.0.60
1 < x-request-id: c68a62f7-d7aa-4190-b850-67aeb8311bb1
1 < x-runtime: 1.137893
1 < x-xss-protection: 1; mode=block
1 < CF-Cache-Status: DYNAMIC
